Date,AAPL,AMZN,BND,GOOGL,GS,JPM,MSFT,NFLX,TSLA,VOO
2023-11-22,0.001523636737756052,0.008398961452021646,0.0003676761974485446,0.004792972860798946,0.0047323379294510245,0.0010208529204626742,0.005529101986941209,0.002779993439991748,-0.012771851439406349,0.0018736096826425389
2023-11-24,-0.003052637679992307,8.879402839255407e-05,-0.002087626264244792,-0.005681681225883566,0.0006535434463371929,0.0005943912581320599,-0.0004830391469016511,0.0014150527018441184,0.002293242615842107,0.00023879905841096299
2023-11-27,-0.0004117162695688381,0.002920154270395132,0.002638581112664529,-0.0008905306823750779,-0.001847876487651225,-0.0009910755090490816,0.001355668151800129,-0.0003533173332692695,0.0011605107106407518,-0.0007584376839660865
2023-11-28,0.0013936178242911455,-0.0020627316402205215,0.001831406346735379,0.002507881126674728,-7.716409471977412e-05,0.0009910755090490843,0.004666425622986626,-0.00015411856613049054,0.01914515865930874,0.0004261196224746675
2023-11-29,-0.002355763004717474,-0.0021022394191236456,0.0022482663753491698,-0.007052486696021749,0.0068957705092041145,0.0022007303178228684,-0.0043912076886240435,-0.001644177179906539,-0.004565419368443422,-0.00028055047836521594
2023-11-30,0.0013281034174016633,-0.0006832360144393357,-0.0013961991078216482,-0.007987421046020765,0.0016306748162530718,0.004925021243467425,6.879476227639221e-05,-0.002940481304456015,-0.007282953422093855,0.0016807494535297088
2023-12-01,0.0029394824012982206,0.002785475433562981,0.003528063785044757,-0.00220112055068086,0.00867394684150617,0.0021095723934009326,-0.005072646033976052,-0.007607325194858715,-0.0022671037606734404,0.002539923299902037
2023-12-04,-0.0041300109388137845,-0.006517448462254101,-0.0017574438447610094,-0.00861531025618322,0.0011949571634332107,0.0031727859814973483,-0.00627229756890813,-0.011183352832376477,-0.005950461146421037,-0.002187969954213758
2023-12-05,0.009052640643664182,0.006074173130309183,0.0027843951268946457,0.005740397190528444,-0.009601965715434323,-5.499414506759176e-05,0.003958436174922473,0.0011943643403994485,0.005750387191353305,-0.00013454977939875284
2023-12-06,-0.002476903451603177,-0.0070347125595761366,0.001265199906905113,-0.0032279843778943184,0.0002794866883818672,-0.004587853390097746,-0.00435868366803147,-0.008109412214653711,0.0011809029203927143,-0.001815019852333196
2023-12-07,0.004381278014697636,0.007034712559576079,-0.00012036513993219036,0.0224884089524257,0.0033524620146883318,0.001331576045841516,0.0025244933125699266,0.005093305782670766,0.005892685276408451,0.0033853817919459323
2023-12-08,0.0032072572198934366,0.001593723174840574,-0.002111274398560459,-0.00619696991217502,0.007756234889873302,0.004765727127368661,0.0038232365373087897,0.0016877837022681425,0.0021425469269016595,0.0018420544627009954
2023-12-11,-0.005650862895490689,-0.004530878998590391,6.0456825491367325e-05,-0.005504068929684009,0.001149757835808531,0.0015861189295637295,-0.0034136852770958784,0.005827761553620458,-0.0073644321938084074,0.001680830837364597
2023-12-12,0.003426119112909855,0.004707593881762535,0.0012677918859805625,-0.0025161048733280747,0.00104814199486234,0.0038589799682242263,0.003587721104387022,0.0029270109506824202,-0.004973850723659833,0.0021530549434331143
2023-12-13,0.007189169246723474,0.003986534311299317,0.00551114536790898,0.00016383906419935939,0.012288882378682907,0.0014585206689790042,-1.1633322385012862e-05,0.015642160317845107,0.004157877292796392,0.005873933006227181
2023-12-14,0.00032895712421912625,-0.004163249194471467,0.003261622445312561,-0.0020687924952472927,0.024147905803729212,0.007829684351336706,-0.009903008610180855,-0.009282419466230696,0.020835693477253107,0.0012734496674457684
2023-12-15,-0.0011853867199684155,0.0074479935377597005,-0.0006503587262378822,0.002167056278543453,-0.0033653089592773225,0.0032715124281575093,0.005659748736339323,0.002056467935478403,0.004217732679715694,-0.0006613320140446494
2023-12-18,-0.0037087616969023246,0.011713708205948366,-0.0008884376770662792,0.010356235645016374,-0.004716478173693676,0.0026204876522260907,0.0022433432978481455,0.012746285063913839,-0.002439570348790237,0.002449901859876874
